"order_id";"customer_id";"product_id";"quantity";"unit_price";"order_date";"delivery_status";"payment_method";"region";"discount_applied";"email";"signup_date";"gender";"loyalty_tier";"product_name";"category";"launch_date";"base_price";"supplier_code";"revenue"
"O556620";"C00380";"P0017";3;23.58;"2006-07-25";"Delivered";"Credit card";"East";0.05;"rubendavis@gmail.com";"2006-07-24";"Male";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";67.2
"O399752";"C00380";"P0017";5;49.38;"2006-07-25";"Delayed";"Credit card";"East";0.0;"rubendavis@gmail.com";"2006-07-24";"Male";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";246.9
"O218276";"C00462";"P0006";5;37.6;"2006-07-25";"Delivered";"Credit card";"West";0.05;"hartcraig@dillon-beard.biz";"2016-10-24";"Other";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";178.6
"O343727";"C00462";"P0002";2;13.45;"2006-07-25";"Delivered";"Bank transfer";"Central";0.2;"hartcraig@dillon-beard.biz";"2016-10-24";"Other";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";21.52
"O738737";"C00462";"P0025";5;24.97;"2006-07-25";"Delayed";"Credit card";"Central";0.1;"hartcraig@dillon-beard.biz";"2016-10-24";"Other";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";112.37
"O886030";"C00462";"P0006";2;41.99;"2006-07-25";"Delayed";"Credit card";"South";0.1;"hartcraig@dillon-beard.biz";"2016-10-24";"Other";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";75.58
"O393671";"C00497";"P0022";5;44.27;"2006-07-25";"Delivered";"Credit card";"East";0.0;"cameronwilliams@yahoo.com";"2030-12-24";"Other";"Gold";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";221.35
"O336056";"C00497";"P0007";2;46.96;"2006-07-25";"Delivered";"Paypal";"East";0.1;"cameronwilliams@yahoo.com";"2030-12-24";"Other";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";84.53
"O738320";"C00027";"P0006";5;48.46;"2006-07-25";"Delivered";"Bank transfer";"South";0.1;"dwhite@baxter.info";"2015-05-25";"Male";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";218.07
"O302375";"C00027";"P0005";5;39.66;"2006-07-25";"Cancelled";"Bank transfer";"East";0.0;"dwhite@baxter.info";"2015-05-25";"Male";"Gold";"Personal Care Product 1";"Personal Care";"2020-10-24";31.1;"S559";198.3
"O399345";"C00027";"P0002";1;13.87;"2006-07-25";"Delayed";"Credit card";"North";0.2;"dwhite@baxter.info";"2015-05-25";"Male";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";11.1
"O997260";"C00040";"P0010";1;28.01;"2006-07-25";"Delivered";"Bank transfer";"West";0.1;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";25.21
"O896740";"C00040";"P0012";1;42.44;"2006-07-25";"Delayed";"Bank transfer";"East";0.1;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";38.2
"O802859";"C00040";"P0017";2;9.07;"2006-07-25";"Delivered";"Bank transfer";"West";0.0;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";18.14
"O822237";"C00040";"P0029";4;36.49;"2006-07-25";"Delayed";"Credit card";"East";0.1;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";131.36
"O664564";"C00040";"P0016";3;9.08;"2006-07-25";"Delivered";"Bank transfer";"East";0.1;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";24.52
"O547787";"C00040";"P0015";5;39.9;"2006-07-25";"Cancelled";"Paypal";"South";0.05;"josephjacobs@cooper.net";"2011-01-25";"Female";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";189.52
"O655082";"C00110";"P0019";4;20.94;"2006-07-25";"Delayed";"Paypal";"West";0.1;"harrisonricky@yahoo.com";"2023-03-25";"Female";"Gold";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";75.38
"O696929";"C00110";"P0023";2;27.16;"2006-07-25";"Delayed";"Credit card";"North";0.1;"harrisonricky@yahoo.com";"2023-03-25";"Female";"Gold";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";48.89
"O436130";"C00204";"P0008";1;16.61;"2006-07-25";"Delivered";"Bank transfer";"South";0.2;"katherineharrison@hotmail.com";"2008-07-24";"Female";"Silver";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";13.29
"O236723";"C00204";"P0001";5;45.91;"2006-07-25";"Delivered";"Bank transfer";"South";0.05;"katherineharrison@hotmail.com";"2008-07-24";"Female";"Silver";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";218.07
"O121290";"C00204";"P0024";4;28.36;"2006-07-25";"Delivered";"Paypal";"West";0.0;"katherineharrison@hotmail.com";"2008-07-24";"Female";"Silver";"Storage Product 87";"Storage";"2024-02-25";26.33;"S558";113.44
"O207686";"C00207";"P0003";5;8.43;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"copelandvincent@smith.com";"2027-10-24";"Female";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";35.83
"O300107";"C00224";"P0003";5;39.93;"2006-07-25";"Delivered";"Paypal";"East";0.15;"nathan19@gmail.com";"2027-01-25";"Female";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";169.7
"O477107";"C00224";"P0028";1;25.93;"2006-07-25";"Delayed";"Bank transfer";"North";0.1;"nathan19@gmail.com";"2027-01-25";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";23.34
"O688967";"C00297";"P0021";1;9.13;"2006-07-25";"Delivered";"Credit card";"North";0.0;"trussell@yahoo.com";"2015-09-24";"Other";"Silver";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";9.13
"O552647";"C00355";"P0018";3;43.68;"2006-07-25";"Delivered";"Credit card";"West";0.15;"candice96@hotmail.com";"2019-08-24";"Female";"Silver";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";111.38
"O552279";"C00359";"P0014";4;31.96;"2006-07-25";"Cancelled";"Paypal";"North";0.15;"sreid@arias.com";"2029-08-24";"Male";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";108.66
"O796134";"C00375";"P0006";4;28.69;"2006-07-25";"Delivered";"Credit card";"South";0.05;"troymorris@yahoo.com";"2014-11-24";"Other";"Silver";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";109.02
"O572584";"C00396";"P0013";2;27.36;"2006-07-25";"Delivered";"Credit card";"East";0.15;"middletondarren@lynch.com";"2021-08-24";"Male";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";46.51
"O770065";"C00396";"P0018";2;19.46;"2006-07-25";"Delivered";"Paypal";"South";0.2;"middletondarren@lynch.com";"2021-08-24";"Male";"Gold";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";31.14
"O770454";"C00396";"P0027";4;41.92;"2006-07-25";"Delivered";"Bank transfer";"South";0.1;"middletondarren@lynch.com";"2021-08-24";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";150.91
"O477423";"C00396";"P0019";1;22.61;"2006-07-25";"Delivered";"Credit card";"South";0.2;"middletondarren@lynch.com";"2021-08-24";"Male";"Gold";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";18.09
"O232325";"C00421";"P0006";1;47.34;"2006-07-25";"Delivered";"Credit card";"West";0.05;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";44.97
"O333425";"C00421";"P0015";2;25.84;"2006-07-25";"Delayed";"Paypal";"North";0.05;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";49.1
"O213951";"C00421";"P0020";1;26.6;"2006-07-25";"Delayed";"Credit card";"North";0.2;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";21.28
"O952680";"C00421";"P0002";4;40.3;"2006-07-25";"Delivered";"Credit card";"Central";0.0;"samantha10@gonzalez.info";"2016-05-25";"Female";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";161.2
"O131605";"C00444";"P0015";2;9.42;"2006-07-25";"Delayed";"Credit card";"North";0.15;"shannonlloyd@phillips.com";"2015-08-24";"Female";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";16.01
"O432153";"C00480";"P0020";3;45.72;"2006-07-25";"Delayed";"Bank transfer";"West";0.2;"gabrielle71@yahoo.com";"2021-10-24";"Other";"Silver";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";109.73
"O667498";"C00480";"P0008";2;47.07;"2006-07-25";"Delayed";"Paypal";"Central";0.15;"gabrielle71@yahoo.com";"2021-10-24";"Other";"Silver";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";80.02
"O815716";"C00047";"P0017";2;14.59;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"reyesbenjamin@walker-velasquez.info";"2018-11-24";"Female";"Bronze";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";24.8
"O893383";"C00047";"P0010";1;19.6;"2006-07-25";"Delayed";"Bank transfer";"North";0.2;"reyesbenjamin@walker-velasquez.info";"2018-11-24";"Female";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";15.68
"O436800";"C00089";"P0011";2;23.32;"2006-07-25";"Delivered";"Credit card";"North";0.2;"fmcguire@yahoo.com";"2030-09-24";"Male";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";37.31
"O706850";"C00139";"P0016";5;16.03;"2006-07-25";"Delayed";"Credit card";"East";0.0;"browningmark@thompson-anderson.net";"2011-06-25";"Other";"Bronze";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";80.15
"O436218";"C00139";"P0022";4;18.64;"2006-07-25";"Delivered";"Credit card";"West";0.2;"browningmark@thompson-anderson.net";"2011-06-25";"Other";"Bronze";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";59.65
"O839264";"C00139";"P0018";5;45.84;"2006-07-25";"Delayed";"Credit card";"Central";0.2;"browningmark@thompson-anderson.net";"2011-06-25";"Other";"Bronze";"Storage Product 37";"Storage";"2018-07-24";6.08;"S767";183.36
"O150872";"C00140";"P0024";1;30.09;"2006-07-25";"Delayed";"Credit card";"North";0.05;"maria47@yahoo.com";"2021-04-25";"Female";"Silver";"Storage Product 87";"Storage";"2024-02-25";26.33;"S558";28.59
"O946296";"C00143";"P0016";2;23.05;"2006-07-25";"Delayed";"Credit card";"East";0.2;"vrichardson@baker.com";"2017-08-24";"Other";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";36.88
"O854947";"C00143";"P0013";2;39.47;"2006-07-25";"Delayed";"Paypal";"West";0.1;"vrichardson@baker.com";"2017-08-24";"Other";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";71.05
"O520339";"C00143";"P0003";2;11.48;"2006-07-25";"Delayed";"Credit card";"West";0.05;"vrichardson@baker.com";"2017-08-24";"Other";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";21.81
"O828753";"C00184";"P0030";1;45.53;"2006-07-25";"Delivered";"Bank transfer";"South";0.2;"edward17@yahoo.com";"2008-03-25";"Female";"Silver";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";36.42
"O158674";"C00217";"P0019";4;17.63;"2006-07-25";"Delivered";"Bank transfer";"West";0.0;"terri77@yahoo.com";"2029-06-25";"Female";"Bronze";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";70.52
"O682525";"C00265";"P0019";5;9.42;"2006-07-25";"Cancelled";"Bank transfer";"North";0.0;"derrick99@gmail.com";"2008-10-24";"Male";"Gold";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";47.1
"O294234";"C00265";"P0015";1;11.19;"2006-07-25";"Delayed";"Paypal";"East";0.15;"derrick99@gmail.com";"2008-10-24";"Male";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";9.51
"O327065";"C00277";"P0030";4;11.88;"2006-07-25";"Delayed";"Credit card";"North";0.2;"bryanwilson@yahoo.com";"2006-09-24";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";38.02
"O634273";"C00353";"P0006";5;21.98;"2006-07-25";"Delivered";"Bank transfer";"North";0.15;"yvargas@bush.com";"2024-04-25";"Other";"Gold";"Cleaning Product 16";"Cleaning";"2009-10-24";36.06;"S980";93.42
"O857081";"C00414";"P0017";2;17.71;"2006-07-25";"Delivered";"Paypal";"South";0.15;"charlesharris@hotmail.com";"2017-08-24";"Male";"Gold";"Personal Care Product 11";"Personal Care";"2016-12-24";16.46;"S594";30.11
"O980481";"C00432";"P0011";5;33.7;"2006-07-25";"Cancelled";"Credit card";"West";0.1;"tracydavis@gmail.com";"2024-02-25";"Female";"Bronze";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";151.65
"O716730";"C00438";"P0015";2;18.55;"2006-07-25";"Delivered";"Credit card";"West";0.15;"gregorysmith@hotmail.com";"2013-02-25";"Other";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";31.54
"O601987";"C00489";"P0021";5;25.2;"2006-07-25";"Delivered";"Credit card";"South";0.0;"gpreston@dillon.net";"2029-10-24";"Female";"Bronze";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";126.0
"O313527";"C00071";"P0030";1;13.36;"2006-07-25";"Cancelled";"Credit card";"East";0.05;"brobinson@johnson-rogers.biz";"2013-04-25";"Male";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";12.69
"O770708";"C00071";"P0014";1;12.48;"2006-07-25";"Delivered";"Credit card";"South";0.05;"brobinson@johnson-rogers.biz";"2013-04-25";"Male";"Gold";"Outdoors Product 91";"Outdoors";"2002-02-25";13.22;"S876";11.86
"O949709";"C00246";"P0029";4;34.04;"2006-07-25";"Delayed";"Bank transfer";"West";0.2;"brandywilliams@simpson-khan.info";"2024-10-24";"Male";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";108.93
"O866970";"C00284";"P0008";3;10.17;"2006-07-25";"Delayed";"Credit card";"North";0.15;"tchambers@johnson.com";"2015-02-25";"Male";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";25.93
"O101988";"C00343";"P0024";5;14.06;"2006-07-25";"Delayed";"Paypal";"East";0.0;"ystephens@yahoo.com";"2004-04-25";"Other";"Silver";"Storage Product 87";"Storage";"2024-02-25";26.33;"S558";70.3
"O334802";"C00369";"P0010";2;20.32;"2006-07-25";"Delayed";"Bank transfer";"East";0.05;"taylorkaren@yahoo.com";"2027-06-25";"Other";"Bronze";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";38.61
"O570212";"C00369";"P0020";3;23.35;"2006-07-25";"Delivered";"Credit card";"East";0.05;"taylorkaren@yahoo.com";"2027-06-25";"Other";"Bronze";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";66.55
"O908612";"C00371";"P0029";5;20.94;"2006-07-25";"Delayed";"Paypal";"Central";0.0;"othomas@yahoo.com";"2006-03-25";"Other";"Silver";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";104.7
"O585403";"C00371";"P0020";2;25.25;"2006-07-25";"Delivered";"Bank transfer";"West";0.1;"othomas@yahoo.com";"2006-03-25";"Other";"Silver";"Cleaning Product 40";"Cleaning";"2011-08-24";30.27;"S492";45.45
"O238215";"C00416";"P0007";5;34.79;"2006-07-25";"Delayed";"Credit card";"East";0.05;"hbaker@gmail.com";"2005-09-24";"Female";"Gold";"Personal Care Product 64";"Personal Care";"2030-09-24";33.63;"S379";165.25
"O475798";"C00425";"P0012";5;12.1;"2006-07-25";"Delivered";"Paypal";"South";0.05;"victor87@miller.com";"2015-12-24";"Male";"Bronze";"Cleaning Product 29";"Cleaning";"2019-04-25";14.67;"S481";57.47
"O868673";"C00425";"P0026";1;46.01;"2006-07-25";"Cancelled";"Credit card";"Central";0.0;"victor87@miller.com";"2015-12-24";"Male";"Bronze";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";46.01
"O594832";"C00425";"P0021";5;34.39;"2006-07-25";"Delivered";"Bank transfer";"West";0.15;"victor87@miller.com";"2015-12-24";"Male";"Bronze";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";146.16
"O518849";"C00481";"P0015";1;15.29;"2006-07-25";"Delivered";"Bank transfer";"East";0.0;"jose43@gmail.com";"2022-01-25";"Female";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";15.29
"O112464";"C00495";"P0016";1;21.4;"2006-07-25";"Delayed";"Credit card";"West";0.15;"mcclainkatherine@hotmail.com";"2018-09-24";"Male";"Gold";"Cleaning Product 53";"Cleaning";"2020-02-25";26.71;"S715";18.19
"O442220";"C00495";"P0027";5;14.12;"2006-07-25";"Cancelled";"Credit card";"West";0.2;"mcclainkatherine@hotmail.com";"2018-09-24";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";56.48
"O436685";"C00007";"P0001";4;26.15;"2006-07-25";"Delivered";"Credit card";"North";0.2;"francisco53@hotmail.com";"2017-10-24";"Female";"Gold";"Storage Product 39";"Storage";"2011-03-25";15.88;"S339";83.68
"O795160";"C00007";"P0030";3;43.43;"2006-07-25";"Delivered";"Bank transfer";"Central";0.15;"francisco53@hotmail.com";"2017-10-24";"Female";"Gold";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";110.75
"O116202";"C00007";"P0028";4;49.83;"2006-07-25";"Delayed";"Credit card";"Central";0.2;"francisco53@hotmail.com";"2017-10-24";"Female";"Gold";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";159.46
"O132334";"C00077";"P0022";5;47.51;"2006-07-25";"Delayed";"Paypal";"East";0.15;"davidcaldwell@gould.com";"2009-09-24";"Female";"Gold";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";201.92
"O797932";"C00096";"P0003";2;25.2;"2006-07-25";"Delayed";"Bank transfer";"East";0.2;"heidi27@salas.com";"2004-01-25";"Other";"Gold";"Cleaning Product 85";"Cleaning";"2015-07-24";7.92;"S745";40.32
"O430310";"C00117";"P0026";3;34.8;"2006-07-25";"Cancelled";"Credit card";"West";0.15;"tyronemoran@thornton.info";"2008-10-24";"Female";"Silver";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";88.74
"O737832";"C00117";"P0019";2;48.94;"2006-07-25";"Delivered";"Paypal";"Central";0.15;"tyronemoran@thornton.info";"2008-10-24";"Female";"Silver";"Kitchen Product 42";"Kitchen";"2017-07-24";30.3;"S993";83.2
"O493223";"C00132";"P0013";2;16.72;"2006-07-25";"Delivered";"Credit card";"South";0.0;"dlittle@estrada-nolan.info";"2020-06-25";"Female";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";33.44
"O103714";"C00132";"P0027";2;34.96;"2006-07-25";"Delayed";"Bank transfer";"South";0.05;"dlittle@estrada-nolan.info";"2020-06-25";"Female";"Bronze";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";66.42
"O984567";"C00132";"P0030";5;8.7;"2006-07-25";"Delivered";"Credit card";"East";0.0;"dlittle@estrada-nolan.info";"2020-06-25";"Female";"Bronze";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";43.5
"O371025";"C00215";"P0025";2;16.43;"2006-07-25";"Delivered";"Paypal";"East";0.0;"justinatkins@glenn.com";"2023-08-24";"Male";"Gold";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";32.86
"O424743";"C00215";"P0029";4;44.39;"2006-07-25";"Delayed";"Paypal";"Central";0.15;"justinatkins@glenn.com";"2023-08-24";"Male";"Gold";"Cleaning Product 69";"Cleaning";"2015-03-25";23.41;"S424";150.93
"O767505";"C00238";"P0011";1;29.12;"2006-07-25";"Delayed";"Paypal";"East";0.1;"zsanchez@hotmail.com";"2010-12-24";"Male";"Silver";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";26.21
"O191017";"C00238";"P0027";3;21.84;"2006-07-25";"Delayed";"Credit card";"South";0.1;"zsanchez@hotmail.com";"2010-12-24";"Male";"Silver";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";58.97
"O682500";"C00304";"P0011";3;48.41;"2006-07-25";"Delayed";"Bank transfer";"South";0.05;"";"2002-11-24";"Male";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";137.97
"O605838";"C00323";"P0027";2;12.78;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"francisco39@rhodes-fernandez.biz";"2025-04-25";"Other";"Bronze";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";21.73
"O425237";"C00323";"P0028";4;28.58;"2006-07-25";"Cancelled";"Credit card";"Central";0.05;"francisco39@rhodes-fernandez.biz";"2025-04-25";"Other";"Bronze";"Outdoors Product 53";"Outdoors";"2010-04-25";34.28;"S587";108.6
"O302571";"C00323";"P0009";1;39.88;"2006-07-25";"Delayed";"Bank transfer";"North";0.15;"francisco39@rhodes-fernandez.biz";"2025-04-25";"Other";"Bronze";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";33.9
"O657370";"C00327";"P0030";1;36.47;"2006-07-25";"Delivered";"Bank transfer";"East";0.2;"bartonkenneth@gmail.com";"2008-04-25";"Male";"Bronze";"Cleaning Product 72";"Cleaning";"2004-04-25";9.77;"S455";29.18
"O765307";"C00430";"P0004";1;29.96;"2006-07-25";"Delivered";"Paypal";"South";0.15;"lkelly@young.com";"2025-06-25";"Female";"Gold";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";25.47
"O514759";"C00459";"P0011";4;26.76;"2006-07-25";"Delayed";"Credit card";"North";0.05;"renee11@yahoo.com";"2007-02-25";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";101.69
"O872789";"C00459";"P0002";5;30.28;"2006-07-25";"Delivered";"Credit card";"North";0.2;"renee11@yahoo.com";"2007-02-25";"Female";"Gold";"Cleaning Product 82";"Cleaning";"2018-08-24";34.23;"S974";121.12
"O404741";"C00459";"P0009";4;9.49;"2006-07-25";"Delivered";"Paypal";"Central";0.15;"renee11@yahoo.com";"2007-02-25";"Female";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";32.27
"O720894";"C00491";"P0008";1;18.62;"2006-07-25";"Delayed";"Credit card";"South";0.05;"tthomas@gmail.com";"2004-05-25";"Other";"Gold";"Storage Product 47";"Storage";"2029-08-24";31.96;"S788";17.69
"O789588";"C00491";"P0015";3;18.89;"2006-07-25";"Delayed";"Bank transfer";"South";0.0;"tthomas@gmail.com";"2004-05-25";"Other";"Gold";"Storage Product 10";"Storage";"2008-08-24";39.21;"S466";56.67
"O762308";"C00491";"P0010";1;32.61;"2006-07-25";"Delayed";"Credit card";"South";0.15;"tthomas@gmail.com";"2004-05-25";"Other";"Gold";"Cleaning Product 70";"Cleaning";"2014-08-24";17.72;"S321";27.72
"O587711";"C00493";"P0024";5;26.09;"2006-07-25";"Delivered";"Paypal";"Central";0.2;"tracygallagher@anderson.biz";"2009-12-24";"Female";"Gold";"Storage Product 87";"Storage";"2024-02-25";26.33;"S558";104.36
"O734181";"C00493";"P0021";3;40.11;"2006-07-25";"Delayed";"Credit card";"West";0.2;"tracygallagher@anderson.biz";"2009-12-24";"Female";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";96.26
"O103896";"C00496";"P0011";3;48.37;"2006-07-25";"Delivered";"Credit card";"South";0.2;"simsjohn@wiley.net";"2019-02-25";"Female";"Gold";"Kitchen Product 53";"Kitchen";"2025-03-25";11.08;"S645";116.09
"O284603";"C00036";"P0023";1;49.06;"2006-07-25";"Delayed";"Credit card";"Central";0.0;"smithchristine@hotmail.com";"2013-08-24";"Male";"Bronze";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";49.06
"O161787";"C00041";"P0013";2;37.53;"2006-07-25";"Delayed";"Bank transfer";"North";0.0;"davisrodney@yahoo.com";"2023-07-24";"Male";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";75.06
"O430726";"C00063";"P0013";2;25.58;"2006-07-25";"Delayed";"Bank transfer";"North";0.05;"samanthamartinez@solis.net";"2008-02-25";"Male";"Gold";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";48.6
"O690774";"C00063";"P0021";5;13.22;"2006-07-25";"Delayed";"Credit card";"South";0.0;"samanthamartinez@solis.net";"2008-02-25";"Male";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";66.1
"O457749";"C00063";"P0009";1;38.52;"2006-07-25";"Delayed";"Bank transfer";"Central";0.1;"samanthamartinez@solis.net";"2008-02-25";"Male";"Gold";"Outdoors Product 13";"Outdoors";"2018-04-25";8.0;"S695";34.67
"O757625";"C00063";"P0026";1;21.6;"2006-07-25";"Delayed";"Bank transfer";"East";0.2;"samanthamartinez@solis.net";"2008-02-25";"Male";"Gold";"Storage Product 50";"Storage";"2008-02-25";27.06;"S952";17.28
"O358431";"C00105";"P0021";4;10.31;"2006-07-25";"Cancelled";"Bank transfer";"North";0.2;"owilson@hernandez.com";"2008-09-24";"Male";"Gold";"Kitchen Product 70";"Kitchen";"2028-09-24";20.23;"S643";32.99
"O166772";"C00137";"P0025";5;25.17;"2006-07-25";"Delivered";"Credit card";"Central";0.15;"swall@lawson.com";"2010-03-25";"Female";"Bronze";"Cleaning Product 84";"Cleaning";"2016-07-24";15.24;"S503";106.97
"O228623";"C00137";"P0013";5;33.16;"2006-07-25";"Delayed";"Credit card";"West";0.05;"swall@lawson.com";"2010-03-25";"Female";"Bronze";"Cleaning Product 94";"Cleaning";"2017-06-25";36.52;"S914";157.51
"O187910";"C00137";"P0023";2;15.63;"2006-07-25";"Delivered";"Credit card";"North";0.05;"swall@lawson.com";"2010-03-25";"Female";"Bronze";"Outdoors Product 32";"Outdoors";"2018-01-25";36.04;"S907";29.7
"O524786";"C00147";"P0022";1;11.23;"2006-07-25";"Cancelled";"Credit card";"North";0.05;"vwatson@hotmail.com";"2031-01-25";"Male";"Gold";"Cleaning Product 86";"Cleaning";"2004-10-24";19.77;"S924";10.67
"O937016";"C00147";"P0027";2;45.13;"2006-07-25";"Delivered";"Paypal";"East";0.1;"vwatson@hotmail.com";"2031-01-25";"Male";"Gold";"Outdoors Product 55";"Outdoors";"2021-09-24";23.05;"S127";81.23
"O826271";"C00156";"P0004";5;11.57;"2006-07-25";"Cancelled";"Bank transfer";"North";0.0;"vfox@alvarez.net";"2021-02-25";"Female";"Bronze";"Kitchen Product 82";"Kitchen";"2019-04-25";9.13;"S589";57.85
